,id,type,date,date_unixtime,actor,actor_id,action,title,text,text_entities,from,from_id,reply_to_message_id,photo,photo_file_size,width,height,edited,edited_unixtime,reactions,inviter,members,file,file_name,file_size,thumbnail,thumbnail_file_size,mime_type,location_information,forwarded_from,media_type,sticker_emoji,duration_seconds,poll,via_bot,place_name,address,message_id
5240,5446,message,2025-04-19T18:27:33,1745080053,,,,,"[{'type': 'mention', 'text': '@azamatowisconti'}, ' он говорит с радостью, но он боится что его посадят за разжигание межнациональных конфликтов']","[{'type': 'mention', 'text': '@azamatowisconti'}, {'type': 'plain', 'text': ' он говорит с радостью, но он боится что его посадят за разжигание межнациональных конфликтов'}]",Andrei🗿 Андрей,user824231521,,,,,,2025-04-19T18:28:03,1745080083,"[{'type': 'emoji', 'count': 2, 'emoji': '❤', 'recent': [{'from': 'серсологиня', 'from_id': 'user497416821', 'date': '2025-04-20T11:29:15'}, {'from': 'Мото', 'from_id': 'user290770932', 'date': '2025-04-19T20:18:24'}]}, {'type': 'emoji', 'count': 1, 'emoji': '🤣', 'recent': [{'from': 'Алия', 'from_id': 'user7050045368', 'date': '2025-04-19T18:28:03'}]}]",,,,,,,,,,,,,,,,,,
5243,5449,message,2025-04-24T20:58:35,1745521115,,,,,"['Ребят залетайте в группу баварии \n\n', {'type': 'link', 'text': 'https://chat.whatsapp.com/K9qGuOhQkNCA53rDOJsY80'}, '']","[{'type': 'plain', 'text': 'Ребят залетайте в группу баварии \n\n'}, {'type': 'link', 'text': 'https://chat.whatsapp.com/K9qGuOhQkNCA53rDOJsY80'}, {'type': 'plain', 'text': ''}]",Реставратор,user7165514448,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,5450,message,2025-04-24T20:59:09,1745521149,,,,,"['Есть и в телеграмм : \n\n', {'type': 'link', 'text': 'https://t.me/Flohmarkt_Digital'}, '']","[{'type': 'plain', 'text': 'Есть и в телеграмм : \n\n'}, {'type': 'link', 'text': 'https://t.me/Flohmarkt_Digital'}, {'type': 'plain', 'text': ''}]",Реставратор,user7165514448,,,,,,2025-04-24T20:59:51,1745521191,"[{'type': 'custom_emoji', 'count': 2, 'document_id': 'stickers/sticker (17).webp', 'recent': [{'from': 'Леша', 'from_id': 'user545452527', 'date': '2025-04-25T14:56:11'}, {'from': 'Саничка', 'from_id': 'user224067848', 'date': '2025-04-24T20:59:51'}]}]",,,,,,,,,,,,,,,,,,
5245,5451,message,2025-04-24T21:09:26,1745521766,,,,,ты минус вайб челик,"[{'type': 'plain', 'text': 'ты минус вайб челик'}]",Andrei🗿 Андрей,user824231521,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,5452,message,2025-04-24T21:09:30,1745521770,,,,,сосал?,"[{'type': 'plain', 'text': 'сосал?'}]",Andrei🗿 Андрей,user824231521,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,5453,message,2025-04-24T21:13:29,1745522009,,,,,Тобиас тебе вопрос задали !,"[{'type': 'plain', 'text': 'Тобиас тебе вопрос задали !'}]",Реставратор,user7165514448,5411.0,,,,,,,,,,,,,,,,,,,,,,,,,
5251,5458,message,2025-04-30T18:55:13,1746032113,,,,,"Привет, ребята и девушки!","[{'type': 'plain', 'text': 'Привет, ребята и девушки!'}]",Sergii K.,user8187165862,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,5459,message,2025-04-30T19:00:50,1746032450,,,,,"Я жил в Деггендорфе в лагере для беженцев около вокзала. Местечко то ещё. 
Но сам город я очень люблю.  Баварский лес и все такое.
Я веду телеграмм канал про Баварию. Там будет много интересного. Подписывайтесь.  Сердечно приглашаю","[{'type': 'plain', 'text': 'Я жил в Деггендорфе в лагере для беженцев около вокзала. Местечко то ещё. \nНо сам город я очень люблю.  Баварский лес и все такое.\nЯ веду телеграмм канал про Баварию. Там будет много интересного. Подписывайтесь.  Сердечно приглашаю'}]",Sergii K.,user8187165862,,,,,,2025-04-30T19:02:31,1746032551,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': 'Мото', 'from_id': 'user290770932', 'date': '2025-04-30T19:02:31'}]}]",,,,,,,,,,,,,,,,,,
5253,5460,message,2025-04-30T20:30:46,1746037846,,,,,"я не жил в лагере для беженцев, но деггендорф я тоже люблю. на велосипеде кататься и всё такое. я веду телеграм канал, куда пишу свои мысли и делаю обзоры на пиво. там уже много интересных постов. подписывайтесь. сердечко приглашаю","[{'type': 'plain', 'text': 'я не жил в лагере для беженцев, но деггендорф я тоже люблю. на велосипеде кататься и всё такое. я веду телеграм канал, куда пишу свои мысли и делаю обзоры на пиво. там уже много интересных постов. подписывайтесь. сердечко приглашаю'}]",Саничка,user224067848,,,,,,2025-04-30T20:32:04,1746037924,"[{'type': 'emoji', 'count': 1, 'emoji': '🫡', 'recent': [{'from': 'Sergii K.', 'from_id': 'user8187165862', 'date': '2025-04-30T20:32:04'}]}]",,,,,,,,,,,,,,,,,,
5254,5461,message,2025-04-30T20:30:49,1746037849,,,,,,[],Andrei🗿 Андрей,user824231521,,,,92.0,90.0,,,,,,(File not included. Change data exporting settings to download.),animation.gif.mp4,13608.0,(File not included. Change data exporting settings to download.),2488.0,video/mp4,,,animation,,5.0,,,,,
5255,5462,message,2025-04-30T20:31:58,1746037918,,,,,Спасибо! Подписался!,"[{'type': 'plain', 'text': 'Спасибо! Подписался!'}]",Sergii K.,user8187165862,5460.0,,,,,,,,,,,,,,,,,,,,,,,,,
5256,5463,message,2025-04-30T22:19:47,1746044387,,,,,,[],Саша,user465219212,,,,288.0,288.0,,,,,,(File not included. Change data exporting settings to download.),kiss-love.mp4,83956.0,,,video/mp4,,,animation,,2.0,,,,,
5262,5470,message,2025-05-04T21:03:56,1746385436,,,,,Надо это фото сделать аватаркой беседы,"[{'type': 'plain', 'text': 'Надо это фото сделать аватаркой беседы'}]",Andrei🗿 Андрей,user824231521,,(File not included. Change data exporting settings to download.),345239.0,960.0,1280.0,2025-05-04T21:32:00,1746387120,"[{'type': 'emoji', 'count': 2, 'emoji': '🌭', 'recent': [{'from': 'Misha', 'from_id': 'user259287359', 'date': '2025-05-05T01:21:27'}, {'from': 'Григорій Кузнецов', 'from_id': 'user454297265', 'date': '2025-05-04T21:32:00'}]}]",,,,,,,,,,,,,,,,,,
5263,5471,message,2025-05-05T01:04:17,1746399857,,,,,,[],Aiya D,user972529910,,,,400.0,400.0,2025-05-05T01:12:47,1746400367,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': 'Мото', 'from_id': 'user290770932', 'date': '2025-05-05T01:12:47'}]}]",,,(File not included. Change data exporting settings to download.),video.mp4,2765463.0,(File not included. Change data exporting settings to download.),12889.0,video/mp4,,,video_message,,20.0,,,,,
5264,5472,message,2025-05-05T01:04:58,1746399898,,,,,С днем рождения,"[{'type': 'plain', 'text': 'С днем рождения'}]",Andrei🗿 Андрей,user824231521,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,5473,message,2025-05-05T01:05:08,1746399908,,,,,Я в соседней комнате буквально,"[{'type': 'plain', 'text': 'Я в соседней комнате буквально'}]",Andrei🗿 Андрей,user824231521,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,5474,message,2025-05-05T01:05:14,1746399914,,,,,На том же этаже,"[{'type': 'plain', 'text': 'На том же этаже'}]",Andrei🗿 Андрей,user824231521,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,5475,message,2025-05-05T01:14:40,1746400480,,,,,Приходи,"[{'type': 'plain', 'text': 'Приходи'}]",Aiya D,user972529910,5474.0,,,,,,,,,,,,,,,,,,,,,,,,,
5268,5476,message,2025-05-05T01:14:43,1746400483,,,,,На фан встречу,"[{'type': 'plain', 'text': 'На фан встречу'}]",Aiya D,user972529910,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,5477,message,2025-05-05T01:18:48,1746400728,,,,,,[],Aiya D,user972529910,,,,400.0,400.0,,,,,,(File not included. Change data exporting settings to download.),video.mp4,785994.0,(File not included. Change data exporting settings to download.),13822.0,video/mp4,,,video_message,,5.0,,,,,
5270,5478,message,2025-05-05T01:21:01,1746400861,,,,,С днем рождения!,"[{'type': 'plain', 'text': 'С днем рождения!'}]",Aza Natürlich,user1197228025,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,5479,message,2025-05-05T01:27:38,1746401258,,,,,Sdr,"[{'type': 'plain', 'text': 'Sdr'}]",123,user1862642772,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,5480,message,2025-05-05T01:31:07,1746401467,,,,,"[{'type': 'bot_command', 'text': '/sdr'}]","[{'type': 'bot_command', 'text': '/sdr'}]",Григорій Кузнецов,user454297265,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,5481,message,2025-05-05T01:33:21,1746401601,,,,,С днем рождения!,"[{'type': 'plain', 'text': 'С днем рождения!'}]",Misha,user259287359,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,5482,message,2025-05-05T01:52:08,1746402728,,,,,С днем рождения!,"[{'type': 'plain', 'text': 'С днем рождения!'}]",Алишер,user637239187,,,,,,2025-05-05T14:59:10,1746449950,,,,,,,,,,,,,,,,,,,
5275,5483,message,2025-05-05T07:38:11,1746423491,,,,,С днем рождения!,"[{'type': 'plain', 'text': 'С днем рождения!'}]",Милый Друг,user687550967,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,5484,message,2025-05-05T07:49:55,1746424195,,,,,Sdr,"[{'type': 'plain', 'text': 'Sdr'}]",Misha Avrutskiy,user787983282,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,5485,message,2025-05-05T08:12:40,1746425560,,,,,С днем рождения ☝️,"[{'type': 'plain', 'text': 'С днем рождения ☝️'}]",Шамиль,user727614788,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,5486,message,2025-05-05T08:19:23,1746425963,,,,,С днем рождения!,"[{'type': 'plain', 'text': 'С днем рождения!'}]",Konstantin M,user1776287633,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,5487,message,2025-05-05T13:54:07,1746446047,,,,,"['Всем большое спасибо ', {'type': 'custom_emoji', 'text': '🤩', 'document_id': 'video_files/sticker (21).webm'}, '']","[{'type': 'plain', 'text': 'Всем большое спасибо '}, {'type': 'custom_emoji', 'text': '🤩', 'document_id': 'video_files/sticker (21).webm'}, {'type': 'plain', 'text': ''}]",Aiya D,user972529910,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,5488,message,2025-05-05T13:59:20,1746446360,,,,,с днем рождения!,"[{'type': 'plain', 'text': 'с днем рождения!'}]",samat,user1005792136,,,,,,2025-05-05T14:04:05,1746446645,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': 'Aiya D', 'from_id': 'user972529910', 'date': '2025-05-05T14:04:05'}]}]",,,,,,,,,,,,,,,,,,
5281,5491,message,2025-05-05T14:48:12,1746449292,,,,,"Ты охуел, с днем рождения поздравь для начала","[{'type': 'plain', 'text': 'Ты охуел, с днем рождения поздравь для начала'}]",Andrei🗿 Андрей,user824231521,5490.0,,,,,2025-05-05T15:03:59,1746450239,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': 'Мото', 'from_id': 'user290770932', 'date': '2025-05-05T15:03:59'}]}]",,,,,,,,,,,,,,,,,,
5282,5492,message,2025-05-05T14:53:47,1746449627,,,,,С днем рождения🥳🥳🥳,"[{'type': 'plain', 'text': 'С днем рождения🥳🥳🥳'}]",Миша,user692722212,5487.0,,,,,,,,,,,,,,,,,,,,,,,,,
5283,5493,message,2025-05-05T14:54:02,1746449642,,,,,поздравляю,"[{'type': 'plain', 'text': 'поздравляю'}]",Миша,user692722212,5491.0,,,,,,,,,,,,,,,,,,,,,,,,,
5284,5495,message,2025-05-05T15:04:59,1746450299,,,,,Да не вы,"[{'type': 'plain', 'text': 'Да не вы'}]",Andrei🗿 Андрей,user824231521,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,5496,message,2025-05-05T15:05:15,1746450315,,,,,Там сообщение удалили с рекламой хуйни,"[{'type': 'plain', 'text': 'Там сообщение удалили с рекламой хуйни'}]",Andrei🗿 Андрей,user824231521,,,,,,2025-05-05T15:43:48,1746452628,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': 'Мото', 'from_id': 'user290770932', 'date': '2025-05-05T15:43:48'}]}]",,,,,,,,,,,,,,,,,,
5286,5497,message,2025-05-05T15:05:51,1746450351,,,,,"[{'type': 'mention_name', 'text': 'Алиса', 'user_id': 7509880692}, ' что молчишь']","[{'type': 'mention_name', 'text': 'Алиса', 'user_id': 7509880692}, {'type': 'plain', 'text': ' что молчишь'}]",Andrei🗿 Андрей,user824231521,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,5498,message,2025-05-05T15:09:54,1746450594,,,,,Приходите на фан встречу,"[{'type': 'plain', 'text': 'Приходите на фан встречу'}]",Aiya D,user972529910,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,5499,message,2025-05-05T15:21:43,1746451303,,,,,Куда,"[{'type': 'plain', 'text': 'Куда'}]",Andrei🗿 Андрей,user824231521,5498.0,,,,,,,,,,,,,,,,,,,,,,,,,
5289,5500,message,2025-05-05T15:22:02,1746451322,,,,,"Я вчера ночью проснулся, из-за вышей суеты на улице ахахахаха","[{'type': 'plain', 'text': 'Я вчера ночью проснулся, из-за вышей суеты на улице ахахахаха'}]",Andrei🗿 Андрей,user824231521,5498.0,,,,,2025-05-05T15:43:53,1746452633,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': 'Мото', 'from_id': 'user290770932', 'date': '2025-05-05T15:43:53'}]}]",,,,,,,,,,,,,,,,,,
5290,5501,message,2025-05-05T15:22:08,1746451328,,,,,Надо было выйти,"[{'type': 'plain', 'text': 'Надо было выйти'}]",Aiya D,user972529910,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,5502,message,2025-05-05T15:22:15,1746451335,,,,,Думал в окно вам привет сказать,"[{'type': 'plain', 'text': 'Думал в окно вам привет сказать'}]",Andrei🗿 Андрей,user824231521,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,5503,message,2025-05-05T15:22:21,1746451341,,,,,"Надо было, но я уснул😂","[{'type': 'plain', 'text': 'Надо было, но я уснул😂'}]",Andrei🗿 Андрей,user824231521,5501.0,,,,,2025-05-05T15:22:23,1746451343,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': 'Aiya D', 'from_id': 'user972529910', 'date': '2025-05-05T15:22:23'}]}]",,,,,,,,,,,,,,,,,,
5293,5504,message,2025-05-05T15:22:38,1746451358,,,,,А мы ждали вас,"[{'type': 'plain', 'text': 'А мы ждали вас'}]",Aiya D,user972529910,,,,,,2025-05-05T15:22:44,1746451364,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': 'Andrei🗿 Андрей', 'from_id': 'user824231521', 'date': '2025-05-05T15:22:44'}]}]",,,,,,,,,,,,,,,,,,
5294,5505,message,2025-05-05T15:23:17,1746451397,,,,,Альди 15:35,"[{'type': 'plain', 'text': 'Альди 15:35'}]",Aiya D,user972529910,5499.0,,,,,,,,,,,,,,,,,,,,,,,,,
5295,5506,message,2025-05-05T15:24:40,1746451480,,,,,А что там вы делать собираетесь то,"[{'type': 'plain', 'text': 'А что там вы делать собираетесь то'}]",Andrei🗿 Андрей,user824231521,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,5507,message,2025-05-05T15:24:51,1746451491,,,,,После немецкого типа?,"[{'type': 'plain', 'text': 'После немецкого типа?'}]",Andrei🗿 Андрей,user824231521,5505.0,,,,,2025-05-05T15:24:54,1746451494,,,,,,,,,,,,,,,,,,,
5297,5508,message,2025-05-05T15:24:59,1746451499,,,,,Типа,"[{'type': 'plain', 'text': 'Типа'}]",Aiya D,user972529910,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,5509,message,2025-05-05T15:25:05,1746451505,,,,,Покупать продукты,"[{'type': 'plain', 'text': 'Покупать продукты'}]",Aiya D,user972529910,5506.0,,,,,,,,,,,,,,,,,,,,,,,,,
5300,5511,message,2025-05-05T16:40:40,1746456040,,,,,"*Все, кто ищет работу. Срочно нужен персонал, принимаем на работу без опыта. Хорошая зарплата.
*Утро: 6:30-11:30 - 260 €/день.
*Ночь: 17:30-22:30 - 310 €/день.
*Кто заинтересовался, пишите + в личные сообщения*","[{'type': 'plain', 'text': '*Все, кто ищет работу. Срочно нужен персонал, принимаем на работу без опыта. Хорошая зарплата.\n*Утро: 6:30-11:30 - 260 €/день.\n*Ночь: 17:30-22:30 - 310 €/день.\n*Кто заинтересовался, пишите + в личные сообщения*'}]",Илья Алмазов,user7590537162,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,5512,message,2025-05-05T16:46:34,1746456394,,,,,Закладки делать не буду,"[{'type': 'plain', 'text': 'Закладки делать не буду'}]",Aza Natürlich,user1197228025,5511.0,,,,,,,,,,,,,,,,,,,,,,,,,
5302,5513,message,2025-05-05T16:46:55,1746456415,,,,,"я буду, заинтересован","[{'type': 'plain', 'text': 'я буду, заинтересован'}]",Миша,user692722212,5512.0,,,,,2025-05-05T16:47:24,1746456444,,,,,,,,,,,,,,,,,,,
5303,5514,message,2025-05-05T17:11:37,1746457897,,,,,Я тоже буду,"[{'type': 'plain', 'text': 'Я тоже буду'}]",Andrei🗿 Андрей,user824231521,5511.0,,,,,,,,,,,,,,,,,,,,,,,,,
5305,5516,message,2025-05-08T09:48:36,1746690516,,,,,Напишите в личные сообщение детально расскажу.,"[{'type': 'plain', 'text': 'Напишите в личные сообщение детально расскажу.'}]",Илья Алмазов,user7590537162,5512.0,,,,,,,,,,,,,,,,,,,,,,,,,
